,HI-LABEL
131524,0
131525,1
131526,0
131527,0
131528,0
131529,0
131530,1
131531,0
131532,0
131533,1
131534,1
131535,0
131536,0
131537,0
131538,1
131539,0
131540,1
131541,1
131542,1
131543,0
131544,0
131545,1
131546,1
131547,0
131548,0
131549,1
131550,1
131551,1
131552,1
131553,1
131554,1
131555,0
131556,1
131557,1
131558,1
131559,1
131560,0
131561,1
131562,1
131563,0
131564,0
131565,0
131566,1
131567,0
131568,1
131569,1
131570,1
131571,1
131572,1
131573,0
131574,0
131575,0
131576,1
131577,1
131578,1
131579,0
131580,1
131581,1
131582,0
131583,1
131584,0
131585,1
131586,1
131587,0
131588,1
131589,1
131590,0
131591,1
131592,1
131593,1
131594,1
131595,0
131596,0
131597,1
131598,1
131599,1
131600,0
131601,0
131602,0
131603,1
131604,1
131605,0
131606,1
131607,0
131608,0
131609,1
131610,1
131611,0
131612,1
131613,0
131614,0
131615,0
131616,0
131617,1
131618,1
131619,0
131620,0
131621,0
131622,1
131623,1
131624,0
131625,0
131626,1
131627,1
131628,0
131629,0
131630,0
131631,1
131632,0
131633,1
131634,1
131635,1
131636,1
131637,1
131638,0
131639,1
131640,0
131641,1
131642,0
131643,0
131644,0
131645,0
131646,1
131647,0
131648,1
131649,1
131650,1
131651,1
131652,1
131653,1
131654,1
131655,1
131656,1
131657,1
131658,0
131659,0
131660,1
131661,0
131662,1
131663,1
131664,0
131665,1
131666,0
131667,1
131668,0
131669,1
131670,1
131671,0
131672,0
131673,1
131674,1
131675,0
131676,0
131677,0
131678,1
131679,1
131680,0
131681,0
131682,0
131683,1
131684,1
131685,0
131686,1
131687,0
131688,1
131689,1
131690,1
131691,1
131692,1
131693,0
131694,0
131695,0
131696,0
131697,1
131698,0
131699,0
131700,1
131701,1
131702,1
131703,1
131704,0
131705,0
131706,1
131707,0
131708,0
131709,1
131710,1
131711,1
131712,1
131713,1
131714,1
131715,1
131716,1
131717,1
131718,0
131719,1
131720,1
131721,0
131722,1
131723,1
131724,1
131725,1
131726,1
131727,1
131728,1
131729,1
131730,1
131731,1
131732,1
131733,1
131734,1
131735,1
131736,1
131737,1
131738,0
131739,1
131740,1
131741,0
131742,1
131743,1
131744,0
131745,1
131746,1
131747,0
131748,0
131749,0
131750,0
131751,0
131752,1
131753,1
131754,0
131755,1
131756,1
131757,1
131758,1
131759,0
131760,0
131761,1
131762,0
131763,1
131764,1
131765,0
131766,1
131767,0
131768,1
131769,0
131770,1
131771,0
131772,1
131773,1
131774,0
131775,1
131776,0
131777,1
131778,0
131779,0
131780,1
131781,1
131782,1
131783,1
131784,1
131785,1
131786,0
131787,1
131788,1
131789,0
131790,0
131791,1
131792,1
131793,0
131794,1
131795,1
131796,1
131797,1
131798,0
131799,1
131800,1
131801,1
131802,1
131803,1
131804,0
131805,1
131806,1
131807,1
131808,0
131809,0
131810,0
131811,1
131812,0
131813,1
131814,0
131815,1
131816,1
131817,1
131818,1
131819,0
131820,1
131821,1
131822,1
131823,1
131824,1
131825,0
131826,1
131827,0
131828,0
131829,1
131830,0
131831,0
131832,1
131833,0
131834,0
131835,0
131836,0
131837,1
131838,0
131839,0
131840,0
131841,0
131842,1
131843,0
131844,0
131845,1
131846,1
131847,0
131848,1
131849,1
131850,0
131851,0
131852,1
131853,0
131854,0
131855,1
131856,1
131857,1
131858,1
131859,1
131860,0
131861,0
131862,0
131863,1
131864,0
131865,0
131866,1
131867,0
131868,0
131869,1
131870,0
131871,1
131872,1
131873,1
131874,1
131875,1
131876,1
131877,0
131878,0
131879,0
131880,0
131881,0
131882,0
131883,0
131884,0
131885,0
131886,1
131887,0
131888,0
131889,1
131890,0
131891,1
131892,1
131893,1
131894,1
131895,1
131896,1
131897,1
131898,0
131899,0
131900,1
131901,0
131902,0
131903,0
131904,1
131905,0
131906,1
131907,0
131908,0
131909,1
131910,1
131911,1
131912,0
131913,1
131914,0
131915,0
131916,0
131917,0
131918,1
131919,1
131920,1
131921,1
131922,1
131923,1
131924,1
131925,0
131926,0
131927,0
131928,1
131929,1
131930,1
131931,0
131932,0
131933,1
131934,1
131935,0
131936,0
131937,1
131938,1
131939,1
131940,0
131941,0
131942,1
131943,1
131944,1
131945,1
131946,1
131947,0
131948,1
131949,1
131950,1
131951,1
131952,1
131953,0
131954,1
131955,1
131956,1
131957,1
131958,0
131959,0
131960,0
131961,1
131962,1
131963,1
131964,1
131965,0
131966,0
131967,1
131968,0
131969,0
131970,0
131971,1
131972,1
131973,1
131974,0
131975,1
131976,1
131977,1
131978,1
131979,1
131980,1
131981,1
131982,1
131983,1
131984,0
131985,1
131986,0
131987,1
131988,1
131989,0
131990,1
131991,1
131992,0
131993,1
131994,1
131995,1
131996,1
131997,1
131998,1
131999,0
132000,0
132001,1
132002,1
132003,0
132004,1
132005,1
132006,1
132007,1
132008,1
132009,1
132010,1
132011,0
132012,1
132013,1
132014,1
132015,0
132016,1
132017,1
132018,1
132019,1
132020,0
132021,1
132022,1
132023,0
132024,0
132025,1
132026,0
132027,1
132028,0
132029,1
132030,0
132031,0
132032,1
132033,1
132034,0
132035,0
132036,0
132037,0
132038,0
132039,0
132040,0
132041,0
132042,0
132043,0
132044,0
132045,0
132046,0
132047,0
132048,0
132049,0
132050,1
132051,0
132052,0
132053,1
132054,1
132055,1
132056,1
132057,0
132058,1
132059,0
132060,0
132061,0
132062,1
132063,1
132064,0
132065,0
132066,1
132067,0
132068,0
132069,0
132070,0
132071,1
132072,0
132073,0
132074,0
132075,1
132076,0
132077,1
132078,1
132079,1
132080,0
132081,1
132082,0
132083,0
132084,0
132085,1
132086,0
132087,1
132088,1
132089,1
132090,0
132091,0
132092,0
132093,0
132094,1
132095,1
132096,1
132097,1
132098,1
132099,0
132100,0
132101,0
132102,1
132103,1
132104,1
132105,1
132106,0
132107,1
132108,0
132109,0
132110,0
132111,0
132112,1
132113,1
132114,1
132115,0
132116,0
132117,0
132118,1
132119,1
132120,0
132121,0
132122,0
132123,0
132124,1
132125,1
132126,0
132127,0
132128,0
132129,0
132130,0
132131,0
132132,0
132133,0
132134,0
132135,0
132136,0
132137,1
132138,1
132139,1
132140,1
132141,0
132142,0
132143,0
132144,1
132145,0
132146,0
132147,0
132148,1
132149,1
132150,0
132151,1
132152,0
132153,0
132154,1
132155,0
132156,1
132157,1
132158,1
132159,0
132160,0
132161,1
132162,1
132163,1
132164,1
132165,1
132166,0
132167,0
132168,0
132169,0
132170,1
132171,0
132172,0
132173,1
132174,0
132175,1
132176,1
132177,0
132178,0
132179,0
132180,0
132181,1
132182,1
132183,1
132184,1
132185,1
132186,1
132187,0
132188,0
132189,0
132190,0
132191,0
132192,0
132193,0
132194,1
132195,0
132196,1
132197,0
132198,0
132199,0
132200,0
132201,1
132202,1
132203,1
132204,1
132205,1
132206,0
132207,0
132208,1
132209,1
132210,1
132211,0
132212,0
132213,0
132214,0
132215,0
132216,0
132217,0
132218,0
132219,1
132220,1
132221,0
132222,0
132223,1
132224,1
132225,1
132226,0
132227,1
132228,0
132229,0
132230,0
132231,0
132232,1
132233,1
132234,0
132235,1
132236,1
132237,1
132238,0
132239,0
132240,1
132241,1
132242,1
132243,0
132244,1
132245,0
132246,0
132247,0
132248,0
132249,0
132250,0
132251,0
132252,0
132253,0
132254,0
132255,0
132256,0
132257,1
132258,0
132259,0
132260,0
132261,0
132262,1
132263,1
132264,1
132265,1
132266,1
132267,1
132268,0
132269,1
132270,0
132271,1
132272,1
132273,0
132274,0
132275,1
132276,1
132277,1
132278,1
132279,1
132280,0
132281,0
132282,0
132283,0
132284,0
132285,1
132286,0
132287,0
132288,0
132289,0
132290,0
132291,1
132292,1
132293,1
132294,0
132295,0
132296,1
132297,0
132298,0
132299,0
132300,1
132301,1
132302,1
132303,1
132304,1
132305,0
132306,0
132307,0
132308,0
132309,1
132310,0
132311,0
132312,0
132313,0
132314,1
132315,1
132316,0
132317,1
132318,1
132319,1
132320,1
132321,1
132322,0
132323,1
132324,1
132325,0
132326,1
132327,1
132328,0
132329,0
132330,1
132331,1
132332,0
132333,0
132334,0
132335,0
132336,0
132337,0
132338,0
132339,0
132340,0
132341,0
132342,1
132343,0
132344,1
132345,1
132346,1
132347,1
132348,0
132349,0
132350,1
132351,0
132352,1
132353,1
132354,1
132355,1
132356,1
132357,0
132358,0
132359,1
132360,1
132361,1
132362,1
132363,1
132364,1
132365,0
132366,1
132367,1
132368,0
132369,1
132370,1
132371,1
132372,1
132373,1
132374,1
132375,0
132376,1
132377,0
132378,1
132379,1
132380,1
132381,1
132382,1
132383,0
132384,1
132385,0
132386,1
132387,0
132388,0
132389,0
132390,1
132391,0
132392,1
132393,1
132394,1
132395,1
132396,1
132397,1
132398,1
132399,1
132400,0
132401,0
132402,0
132403,1
132404,1
132405,0
132406,0
132407,0
132408,0
132409,1
132410,1
132411,1
132412,1
132413,1
132414,1
132415,1
132416,1
132417,0
132418,1
132419,1
132420,0
132421,0
132422,0
132423,1
132424,1
132425,0
132426,1
132427,0
132428,0
132429,0
132430,0
132431,1
132432,1
132433,1
132434,1
132435,1
132436,0
132437,0
132438,0
132439,0
132440,0
132441,0
132442,0
132443,1
132444,0
132445,1
132446,0
132447,0
132448,1
132449,1
132450,1
132451,0
132452,0
132453,0
132454,0
132455,1
132456,1
132457,1
132458,1
132459,1
132460,1
132461,0
132462,1
132463,0
132464,1
132465,1
132466,1
132467,0
132468,0
132469,1
132470,0
132471,0
132472,0
132473,1
132474,0
132475,0
132476,1
132477,1
132478,0
132479,0
132480,1
132481,0
132482,1
132483,1
132484,1
132485,1
132486,0
132487,1
132488,0
132489,1
132490,1
132491,1
132492,1
132493,1
132494,0
132495,1
132496,1
132497,1
132498,0
132499,1
132500,1
132501,0
132502,0
132503,0
132504,0
132505,1
132506,0
132507,0
132508,1
132509,0
132510,1
132511,1
132512,1
132513,0
132514,0
132515,1
132516,1
132517,0
132518,0
132519,0
132520,1
132521,1
132522,1
132523,0
132524,1
132525,1
132526,0
132527,0
132528,0
132529,1
132530,1
132531,0
132532,0
132533,1
132534,0
132535,0
132536,0
132537,1
132538,1
132539,1
132540,1
132541,0
132542,1
132543,0
132544,1
132545,1
132546,1
132547,0
132548,1
132549,0
132550,0
132551,1
132552,0
132553,0
132554,1
132555,0
132556,0
132557,0
132558,0
132559,1
132560,1
132561,1
132562,1
132563,1
132564,1
132565,0
132566,1
132567,1
132568,0
132569,0
132570,0
132571,1
132572,1
132573,0
132574,0
132575,1
132576,0
132577,1
132578,1
132579,0
132580,1
132581,0
132582,0
132583,0
132584,1
132585,1
132586,1
132587,0
132588,1
132589,1
132590,0
132591,0
132592,0
132593,0
132594,0
132595,1
132596,0
132597,1
132598,0
132599,0
132600,0
132601,0
132602,1
132603,1
132604,1
132605,0
132606,1
132607,0
132608,1
132609,0
132610,1
132611,1
132612,1
132613,1
132614,1
132615,0
132616,0
132617,0
132618,1
132619,0
132620,1
132621,0
132622,0
132623,1
132624,0
132625,1
132626,1
132627,1
132628,1
132629,1
132630,1
132631,1
132632,0
132633,0
132634,1
132635,0
132636,0
132637,0
132638,1
132639,1
132640,1
132641,1
132642,1
132643,1
132644,1
132645,1
132646,0
132647,0
132648,0
132649,1
132650,1
132651,1
132652,0
132653,0
132654,1
132655,0
132656,1
132657,0
132658,1
132659,0
132660,1
132661,1
132662,1
132663,1
132664,1
132665,1
132666,1
132667,1
132668,1
132669,0
132670,0
132671,0
132672,0
132673,0
132674,0
132675,1
132676,1
132677,1
132678,1
132679,1
132680,1
132681,0
132682,0
132683,0
132684,1
132685,1
132686,0
132687,1
132688,1
132689,0
132690,1
132691,1
132692,0
132693,1
132694,1
132695,1
132696,0
132697,1
132698,0
132699,1
132700,1
132701,0
132702,0
132703,0
132704,0
132705,0
132706,0
132707,0
132708,1
132709,0
132710,0
132711,1
132712,1
132713,1
132714,1
132715,1
132716,1
132717,0
132718,0
132719,1
132720,1
132721,1
132722,0
132723,0
132724,0
132725,0
132726,0
132727,0
132728,0
132729,1
132730,1
132731,0
132732,0
132733,0
132734,1
132735,1
132736,0
132737,1
132738,1
132739,1
132740,1
132741,1
132742,1
132743,1
132744,1
132745,1
132746,1
132747,1
132748,1
132749,1
132750,1
132751,1
132752,1
132753,0
132754,1
132755,1
132756,1
132757,1
132758,1
132759,1
132760,1
132761,1
132762,0
132763,1
132764,0
132765,1
132766,1
132767,0
132768,1
132769,0
132770,0
132771,0
132772,0
132773,1
132774,0
132775,1
132776,1
132777,0
132778,1
132779,0
132780,1
132781,1
132782,0
132783,1
132784,1
132785,0
132786,0
132787,0
132788,1
132789,1
132790,0
132791,0
132792,1
132793,0
132794,1
132795,0
132796,1
132797,1
132798,1
132799,0
132800,0
132801,1
132802,1
132803,0
132804,0
132805,1
132806,0
132807,1
132808,1
132809,0
132810,1
132811,0
132812,1
132813,0
132814,1
132815,1
132816,1
132817,0
132818,0
132819,0
132820,0
132821,1
132822,0
132823,0
132824,1
132825,0
132826,0
132827,0
132828,1
132829,0
132830,0
132831,1
132832,0
132833,0
132834,0
132835,1
132836,0
132837,0
132838,1
132839,1
132840,0
132841,0
132842,0
132843,1
132844,1
132845,0
132846,1
132847,1
132848,1
132849,0
132850,0
132851,0
132852,1
132853,1
132854,0
132855,0
132856,1
132857,0
132858,0
132859,0
132860,1
132861,1
132862,1
132863,1
132864,0
132865,0
132866,0
132867,0
132868,0
132869,1
132870,0
132871,1
132872,1
132873,1
132874,1
132875,0
132876,0
132877,1
132878,0
132879,0
132880,1
132881,0
132882,0
132883,0
132884,0
132885,1
132886,0
132887,0
132888,1
132889,0
132890,0
132891,1
132892,0
132893,0
132894,1
132895,0
132896,1
132897,1
132898,1
132899,0
132900,0
132901,0
132902,1
132903,1
132904,0
132905,0
132906,0
132907,0
132908,0
132909,0
132910,0
132911,1
132912,0
132913,1
132914,1
132915,1
132916,1
132917,0
132918,1
132919,0
132920,1
132921,1
132922,0
132923,1
132924,1
132925,0
132926,0
132927,0
132928,1
132929,1
132930,0
132931,0
132932,1
132933,1
132934,1
132935,1
132936,0
132937,1
132938,1
132939,0
132940,1
132941,0
132942,1
132943,0
132944,1
132945,0
132946,0
132947,0
132948,0
132949,1
132950,1
132951,0
132952,0
132953,0
132954,0
132955,1
132956,1
132957,0
132958,0
132959,0
132960,0
132961,0
132962,1
132963,1
132964,1
132965,1
132966,0
132967,1
132968,1
132969,1
132970,1
132971,0
132972,1
132973,1
132974,1
132975,1
132976,1
132977,1
132978,1
132979,1
132980,1
132981,0
132982,1
132983,0
132984,1
132985,1
132986,1
132987,1
132988,1
132989,1
132990,1
132991,1
132992,0
132993,0
132994,1
132995,0
132996,1
132997,0
132998,1
132999,0
133000,0
133001,1
133002,0
133003,0
133004,0
133005,1
133006,0
133007,1
133008,1
133009,1
133010,0
133011,1
133012,1
133013,0
133014,0
133015,1
133016,0
133017,0
133018,0
133019,1
133020,1
133021,0
133022,1
133023,0
133024,0
133025,1
133026,1
133027,0
133028,1
133029,1
133030,1
133031,0
133032,0
133033,1
133034,1
133035,0
133036,0
133037,1
133038,1
133039,1
133040,0
133041,0
133042,0
133043,0
133044,0
133045,1
133046,0
133047,0
133048,1
133049,1
133050,0
133051,1
133052,1
133053,1
133054,1
133055,0
133056,1
133057,0
133058,1
133059,0
133060,1
133061,0
133062,0
133063,1
133064,0
133065,1
133066,1
133067,0
133068,1
133069,1
133070,0
133071,0
133072,0
133073,1
133074,0
133075,1
133076,1
133077,1
133078,1
133079,1
133080,1
133081,0
133082,1
133083,1
133084,1
133085,1
133086,0
133087,0
133088,1
133089,1
133090,0
133091,0
133092,0
133093,0
133094,0
133095,0
133096,0
133097,0
133098,0
133099,0
133100,0
133101,0
133102,0
133103,0
133104,0
133105,0
133106,1
133107,1
133108,0
133109,1
133110,1
133111,0
133112,1
133113,1
133114,0
133115,1
133116,0
133117,0
133118,1
133119,1
133120,0
133121,0
133122,1
133123,1
133124,0
133125,1
133126,1
133127,1
133128,1
133129,0
133130,1
133131,1
133132,1
133133,0
133134,1
133135,0
133136,0
133137,1
133138,0
133139,0
133140,0
133141,0
133142,0
133143,0
133144,0
133145,1
133146,1
133147,0
133148,1
133149,1
133150,0
133151,0
133152,0
133153,1
133154,0
133155,1
133156,0
133157,0
133158,1
133159,0
133160,0
133161,0
133162,0
133163,1
133164,0
133165,1
133166,0
133167,1
133168,0
133169,1
133170,0
133171,1
133172,1
133173,1
133174,1
133175,1
133176,0
133177,1
133178,1
133179,1
133180,0
133181,0
133182,0
133183,1
133184,1
133185,0
133186,1
133187,0
133188,0
133189,0
133190,0
133191,0
133192,0
133193,0
133194,0
133195,0
133196,0
133197,0
133198,0
133199,0
133200,0
133201,0
133202,1
133203,1
133204,1
133205,0
133206,1
133207,1
133208,1
133209,1
133210,0
133211,0
133212,1
133213,1
133214,1
133215,0
133216,0
133217,1
133218,1
133219,1
133220,0
133221,0
133222,1
133223,0
133224,0
133225,1
133226,1
133227,0
133228,0
133229,1
133230,0
133231,1
133232,1
133233,1
133234,0
133235,0
133236,1
133237,1
133238,0
133239,0
133240,0
133241,0
133242,0
133243,1
133244,1
133245,0
133246,0
133247,1
133248,0
133249,0
133250,1
133251,1
133252,0
133253,0
133254,0
133255,0
133256,1
133257,0
133258,0
133259,1
133260,0
133261,0
133262,0
133263,0
133264,0
133265,0
133266,0
133267,1
133268,1
133269,0
133270,1
133271,0
133272,1
133273,1
133274,0
133275,1
133276,1
133277,1
133278,1
133279,1
133280,1
133281,1
133282,1
133283,1
133284,1
133285,1
133286,0
133287,1
133288,0
133289,1
133290,0
133291,1
133292,1
133293,1
133294,1
133295,1
133296,0
133297,1
133298,1
133299,1
133300,0
133301,0
133302,1
133303,1
133304,0
133305,1
133306,1
133307,0
133308,0
133309,0
133310,1
133311,1
133312,1
133313,1
133314,1
133315,0
133316,1
133317,0
133318,1
133319,0
133320,1
133321,0
133322,0
133323,0
133324,1
133325,0
133326,0
133327,0
133328,1
133329,1
133330,1
133331,0
133332,1
133333,1
133334,0
133335,1
133336,1
133337,1
133338,0
133339,0
133340,1
133341,1
133342,1
133343,1
133344,1
133345,1
133346,0
133347,1
133348,1
133349,1
133350,1
133351,1
133352,1
133353,0
133354,1
133355,1
133356,1
133357,0
133358,1
133359,0
133360,1
133361,1
133362,0
133363,0
133364,0
133365,1
133366,1
133367,0
133368,1
133369,1
133370,0
133371,0
133372,1
133373,0
133374,1
133375,0
133376,1
133377,1
133378,1
133379,1
133380,1
133381,1
133382,1
133383,0
133384,1
133385,1
133386,1
133387,1
133388,1
133389,1
133390,1
133391,0
133392,1
133393,1
133394,1
133395,0
133396,1
133397,0
133398,1
133399,1
133400,1
133401,1
133402,1
133403,1
133404,1
133405,1
133406,1
133407,1
133408,1
133409,0
133410,0
133411,1
133412,1
133413,0
133414,1
133415,0
133416,0
133417,1
133418,1
133419,1
133420,0
133421,0
133422,0
133423,1
133424,1
133425,1
133426,0
133427,1
133428,0
133429,1
133430,1
133431,1
133432,0
133433,1
133434,1
133435,1
133436,1
133437,1
133438,0
133439,0
133440,1
133441,1
133442,0
133443,1
133444,0
133445,1
133446,1
133447,0
133448,0
133449,0
133450,0
133451,1
133452,0
133453,0
133454,0
133455,0
133456,0
133457,1
133458,0
133459,1
133460,0
133461,1
133462,1
133463,1
133464,1
133465,0
133466,1
133467,1
133468,1
133469,1
133470,0
133471,1
133472,0
133473,1
133474,1
133475,1
133476,0
133477,1
133478,0
133479,0
133480,0
133481,1
133482,1
133483,0
133484,1
133485,1
133486,1
133487,0
133488,1
133489,1
133490,1
133491,0
133492,1
133493,0
133494,1
133495,1
133496,1
133497,0
133498,0
133499,0
133500,0
133501,0
133502,1
133503,1
133504,0
133505,1
133506,1
133507,0
133508,1
133509,1
133510,1
133511,1
133512,1
133513,0
133514,1
133515,1
133516,0
133517,0
133518,0
133519,0
133520,1
133521,0
133522,1
133523,1
133524,0
133525,1
133526,0
133527,0
133528,1
133529,0
133530,1
133531,1
133532,0
133533,0
133534,0
133535,0
133536,1
133537,1
133538,1
133539,0
133540,1
133541,0
133542,1
133543,1
133544,0
133545,0
133546,1
133547,1
133548,1
133549,0
133550,0
133551,1
133552,1
133553,1
133554,1
133555,1
133556,1
133557,1
133558,1
133559,1
133560,1
133561,1
133562,1
133563,0
133564,1
133565,1
133566,1
133567,0
133568,0
133569,0
133570,0
133571,0
133572,0
133573,0
133574,0
133575,1
133576,1
133577,0
133578,1
133579,0
133580,0
133581,0
133582,0
133583,1
133584,1
133585,0
133586,0
133587,0
133588,0
133589,1
133590,0
133591,0
133592,1
133593,0
133594,1
133595,1
133596,0
133597,1
133598,0
133599,1
133600,0
133601,0
133602,1
133603,1
133604,0
133605,0
133606,0
133607,0
133608,0
133609,1
133610,1
133611,0
133612,0
133613,1
133614,1
133615,1
133616,1
133617,0
133618,1
133619,1
133620,0
133621,1
133622,0
133623,1
133624,1
133625,0
133626,0
133627,0
133628,0
133629,0
133630,1
133631,1
133632,1
133633,1
133634,1
133635,0
133636,0
133637,1
133638,1
133639,1
133640,1
133641,0
133642,1
133643,0
133644,0
133645,1
133646,1
133647,0
133648,1
133649,0
133650,1
133651,0
133652,1
133653,1
133654,1
133655,1
133656,0
133657,0
133658,0
133659,1
133660,0
133661,1
133662,1
133663,0
133664,1
133665,1
133666,0
133667,0
133668,1
133669,1
133670,1
133671,0
133672,1
133673,1
133674,0
133675,0
133676,0
133677,0
133678,1
133679,1
133680,1
133681,1
133682,0
133683,1
133684,1
133685,0
133686,0
133687,1
133688,1
133689,0
133690,1
133691,1
133692,1
133693,1
133694,1
133695,0
133696,1
133697,0
133698,1
133699,1
133700,0
133701,1
133702,1
133703,1
133704,1
133705,0
133706,0
133707,1
133708,0
133709,0
133710,0
133711,1
133712,1
133713,1
133714,1
133715,0
133716,0
133717,1
133718,1
133719,1
133720,1
133721,1
133722,1
133723,1
133724,0
133725,1
